"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240"
0,0,0,0,-15.5082256218593,0,0,0.110459594793931,-5.44510905853648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3406563563062,0,0,-0.403219608401961,19.8767227635139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.998307424131,0,0,-3.21421392018134,158.444772185739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6843172959088,0,0,-1.1771787219336,58.0290606196324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.65529874011633,0,0,0.439648595060751,-21.6724907601206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10877332956312,0,0,-0.247513981772017,12.2012092003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26954758312353,0,0,0.165388861949443,-8.15284894048362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32459973667435,0,0,-0.121432536519473,5.98602055201069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-17.3668639172589,0.353031711590719,0,0,-4.55480070558572,-2.53893554377652e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9854218353682,-1.05675397329895,0,0,17.4300169667921,9.7158344494297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.118418034535,-3.21421392018134,0,0,154.025126430968,8.5856636416756e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6023819793001,-0.479786641242098,0,0,62.4948988785608,3.48358864248252e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88845291090209,0.160355608600755,0,0,-23.2146098380876,-1.2940280346524e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12444997860572,-0.0838413683814535,0,0,13.0001180131747,7.24652160004753e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.611558897615,0.0530874838391956,0,0,-8.64508071675675,-4.81893811153439e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84004323843832,-0.0374041978426084,0,0,6.32060105102066,3.52322740417333e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-9.70061238211343e-16,-17.4027088757606,0,0,0.0639683869587112,-4.56018781652306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90375066648853e-15,52.0927190018145,0,0,-0.244790088984867,17.4506320147622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83202339313365e-15,158.444772185739,0,0,-2.16315477355964,154.207296957595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31835868563601e-15,23.6510969578143,0,0,-0.877688867815179,62.568813628083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40625459770939e-16,-7.90473456477931,0,0,0.326029883897484,-23.2420665121878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30379478543095e-16,4.13296278431604,0,0,-0.182575843231923,13.0154936755719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45873893522286e-16,-2.61694911779267,0,0,0.121412967180015,-8.65530553489782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02779329114684e-16,1.84384106134045,0,0,-0.0887675839137146,6.32807663145841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-18.719724532443,0.262902958889792,0,0,-3.72899798346518,-2.07616131260782e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3531961800146,-0.791433762443792,0,0,15.1018108272392,8.40810199653163e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.025126430968,-2.16315477355964,0,0,148.808612133079,8.28508582904806e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9948908950435,-0.294855777835259,0,0,67.2805058865369,3.7459173760268e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.83817918635623,0.0960365382725544,0,0,-24.7373647614126,-1.3772804362256e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51003523297357,-0.0492955249932698,0,0,13.7273575284447,7.64285975784006e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19147777341755,0.0307774823274868,0,0,-9.05734803299196,-5.04277976665688e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52693045225896,-0.0214444680113794,0,0,6.57756374953346,3.66213214610084e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.04347428257046e-15,-18.7418649594982,0,0,0.0383597920567034,-3.73175918190607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14123804827267e-15,56.4198469379991,0,0,-0.15535066674245,15.1129932136861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5856636416756e-15,154.207296957595,0,0,-1.53077782368955,148.918799939464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17029653274986e-15,21.0197222353544,0,0,-0.692107163029112,67.3303248536642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81173564183859e-16,-6.84626692328863,0,0,0.254470550128006,-24.7556819536754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95656271019184e-16,3.51418666580593,0,0,-0.141211816851088,13.737522178137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22157283533892e-16,-2.194069705457,0,0,0.0931719428842131,-9.06405469665286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51141081400291e-17,1.52873640256757,0,0,-0.0676626747428141,6.58243421576878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-19.9713890318219,0.205443482067083,0,0,-2.96016604242888,-3.29377214155989e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9323238486382,-0.626804112721317,0,0,12.8545899887654,1.4303282244745e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.808612133079,-1.53077782368955,0,0,142.430945457849,1.58482691011536e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4646959352658,-0.189944295922858,0,0,72.3022295634343,8.04505781416581e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83914328618028,0.0600666246644171,0,0,-26.155285271473,-2.91029451547393e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93434290000879,-0.0301852626272551,0,0,14.3161202051545,1.59295246385131e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80253465936855,0.018542475757556,0,0,-9.33737879478125,-1.03896868312857e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23981671647518,-0.0127538581794078,0,0,6.7151264085705,7.471910688312e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-1.11192940974397e-15,-19.9861771782628,0,0,0.0232687544931338,-2.9616289365347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39247524463069e-15,60.9774421990252,0,0,-0.101045108372722,12.8609426404943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28508582904806e-15,148.918799939464,0,0,-1.1195962167596,142.50133387107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02804258730766e-15,18.4783684257991,0,0,-0.568340696063563,72.3379608379472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25100829855528e-16,-5.84346697672916,0,0,0.205596883065524,-26.1682110371602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6337282116904e-16,2.93651568290555,0,0,-0.112533648982272,14.3231951352652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00358132158015e-16,-1.80386937607077,0,0,0.0733976309676481,-9.34199326444508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90281816424657e-17,1.24073475933809,0,0,-0.0527850889280445,6.71844497877978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-21.0525185469283,0.165485948595193,0,0,-2.2508023221514,2.50322715766514e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7579319158286,-0.516898427924042,0,0,10.6850852272873,-1.18834049794947e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.430945457849,-1.1195962167596,0,0,134.767699849727,-1.49881739022486e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0176352138548,-0.125908619992797,0,0,77.5859930857553,-8.62871710391004e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89598724424264,0.0384855185671679,0,0,-27.4046066419723,3.04780010737439e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40068899829065,-0.0188709153861373,0,0,14.7095032353457,-1.63591567380673e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44715788775262,0.0113755651271805,0,0,-9.44054385386321,1.04992897535004e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980536393102786,-0.00770762865179371,0,0,6.69872563692857,-7.44997984544437e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-2.3425104573745e-15,-21.0629225596943,0,0,0.0139610314482777,-2.25158155095167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.316874834941e-15,65.7904290425544,0,0,-0.0662762826471137,10.6887844087128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58482691011536e-14,142.50133387107,0,0,-0.835922407444332,134.814356489467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78227977366344e-15,16.0255510212141,0,0,-0.481241945930082,77.6128533922846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44775737555823e-16,-4.89840680813842,0,0,0.169982308704283,-27.4140941294098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67124290657389e-16,2.40187540261229,0,0,-0.0912385042596336,14.7145956721385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6102503260956e-16,-1.4478730634265,0,0,0.0585567769925926,-9.44381217449214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09104131629642e-16,0.981020967579166,0,0,-0.0415501256419324,6.70104473882839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8541727146914,0.135554681787544,0,0,-1.60400468775514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8566119409581,-0.439501673643459,0,0,8.58713043126755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.767699849727,-0.835922407444332,0,0,125.605627568796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6518442549649,-0.0846781723542822,0,0,83.1543166002273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01095427780079,0.0248787102531762,0,0,-28.3922468090095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91104737551046,-0.0118536364771244,0,0,14.8333866078768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12681409487826,0.00698927971600863,0,0,-9.31401676917761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750150386753063,-0.00465295109984907,0,0,6.49105603469314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.43050925038277e-15,-21.8617386393475,0,0,0.00805128284268773,-1.60440877006102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88030977066032e-15,70.8811425326367,0,0,-0.0431030011551564,8.58929370890138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49881739022486e-14,134.814356489467,0,0,-0.630475984209875,125.637270251643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51828825458908e-15,13.6565705297317,0,0,-0.417392123383268,83.1752649105735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46077808678782e-16,-4.01234287201854,0,0,0.142514552073198,-28.3993994094024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12536909300411e-16,1.91170898099176,0,0,-0.0744560112614732,14.8371234479935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25318497150074e-16,-1.12720419843672,0,0,0.0467515986596874,-9.31636316467249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.34278871126455e-17,0.75041008916235,0,0,-0.0325817801419215,6.49269126737677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2065289730879,0.111465413462659,0,0,-1.02447083272987,-1.13868286291148e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.252281572949,-0.382747438976187,0,0,6.55237342180113,7.2828577334119e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.605627568796,-0.630475984209875,0,0,114.598682640078,1.27374593659024e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3623986871058,-0.057033427832,0,0,89.0286846312413,9.89539518924267e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18590402317142,0.0159916081268495,0,0,-28.9821554074769,-3.221319986709e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46719700021831,-0.00736457824897822,0,0,14.5928005887324,1.62196632850901e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.842754117248496,0.00423019447299961,0,0,-8.89829735621557,-9.89031447739123e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549462470904905,-0.00275802047118007,0,0,6.05572806939576,6.7308444074476e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2121232618712,0,0,0.00424693309904846,-1.02466447621193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2714911164136,0,0,-0.0271627953411049,6.55361193866728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.637270251643,0,0,-0.475067637713634,114.620343859937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3652611128187,0,0,-0.369067478980989,89.0455126598636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18670661898291,0,0,0.120145221464041,-28.9876335580612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46756661780831,0,0,-0.0604943018855504,14.5955588914863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.842966424624896,0,0,0.0368877984223217,-8.89997929505608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54960089198555,0,0,-0.0251039572383171,6.0568727113244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8317189791688,0.0905031621980832,0,0,-0.517911629092009,-8.63312494344241e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9681958067627,-0.339798296563917,0,0,4.56807724518028,7.61457735136731e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.598682640078,-0.475067637713634,0,0,101.155075604221,1.68616489242697e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14269561373647,-0.0379009488372042,0,0,95.2307031488355,1.58741088740781e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42329670560106,0.010045751093185,0,0,-28.969009251441,-4.82887547425584e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07125998345385,-0.00444089703295232,0,0,13.8666096335395,2.31144015279529e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59629641135359,0.00247194052316093,0,0,-8.13060245962559,-1.35529891503822e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379189661325785,-0.001571926766534,0,0,5.36332112600423,8.94017797472027e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42656047153993e-15,-21.8358455681819,0,0,0.00180313684769067,-0.517986956214667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11063320565463e-15,81.9836892755348,0,0,-0.0159040035813109,4.56874164446315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27374593659024e-14,114.620343859937,0,0,-0.352176768984083,101.169787999849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01619592120909e-15,9.14442374825975,0,0,-0.331550751583243,95.2445538802227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69345533543889e-16,-2.42375475242598,0,0,0.100857144516995,-28.9732226191095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1906882518376e-16,1.07146247093008,0,0,-0.0482773380211851,13.868626448274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62773876162649e-17,-0.596409122140222,0,0,0.028307124353585,-8.13178500671346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21463213349221e-17,0.379261335017254,0,0,-0.0186726873950498,5.36410118871303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2240623041002,0.0704111471959949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0281242529179,-0.306474590562497,0,0,2.60239235183065,1.44577503710359e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.155075604221,-0.352176768984083,0,0,84.1208369573543,4.67338470648556e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98431209583621,-0.0243162535621238,0,0,101.782583964296,5.65459389718707e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7269225210088,0.0060123724894863,0,0,-28.0227343043504,-1.55682019662085e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726019531336311,-0.00252767556386158,0,0,12.4993797873032,6.94410712629393e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388927408165437,0.00135407143100728,0,0,-6.95173924586745,-3.86208138794226e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239946133929496,-0.000835385211001569,0,0,4.40111969311475,2.44506904699986e-16,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37117081231329e-15,-20.2270037719805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46735032102804e-14,88.0409274126472,0,0,-0.00771696819953866,2.6026898190948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68616489242697e-14,101.169787999849,0,0,-0.249446561454052,84.130452415688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16422253489578e-15,6.98532792190454,0,0,-0.301819578883569,101.794218254094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87862582225681e-16,-1.72717369147351,0,0,0.0830968279393656,-28.025937451678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21020980671828e-16,0.726125126498143,0,0,-0.0370648631305429,12.5008085327828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48307301866925e-17,-0.388983975311131,0,0,0.0206142439106488,-6.95253386657598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99968805014281e-17,0.239981032647436,0,0,-0.0130507994654374,4.40162276446498,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.2176525968656,0.0480907920257065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4567181379303,-0.280095923887278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1208369573543,-0.249446561454052,0,0,60.5435973756738,1.68157613519699e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87434703015993,-0.0144540776100881,0,0,108.707531570824,3.01931168165303e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10253579340441,0.0032693892796641,0,0,-25.5471410635876,-7.09562440904788e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435062296970067,-0.00129010597044466,0,0,10.2854092308362,2.85673456038445e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222185824040223,0.000658855663059629,0,0,-5.31857512111439,-1.47721466589164e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132034425276516,-0.000391526458485972,0,0,3.18775122313996,8.85386170318807e-16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.00981639777435e-16,-16.2195063606708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24760092668131e-15,94.4675150423649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67338470648556e-15,84.130452415688,0,0,-0.154751379941116,60.5491348154234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70797339741176e-16,4.87490419390756,0,0,-0.277859943078584,108.717474181314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.12520524238393e-17,-1.1026618190999,0,0,0.0652993132966529,-25.5494776567295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41701528250265e-17,0.435112026900729,0,0,-0.0262898364273697,10.286349955147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23436697686909e-17,-0.222211221059685,0,0,0.0135944488763339,-5.31906156874162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33525350121867e-18,0.132049517512408,0,0,-0.00814799453737283,3.18804278130796,0,0,0,0,0,0,0,0,0,0
